gene	3hr	24hr	
AURKB	10.9022	10.2195	
CEBPD	7.124	7.7736	
HSPA4	11.4545	11.6252	
MAST2	8.3391	8.4808	
DHDDS	8.1731	8.0673	
TOP2A	12.8848	12.9563	
GADD45B	6.9575	6.5475	
NCK2	7.4592	7.5922	
AURKA	7.4795	7.9996	
KIAA0355	6.5403	6.2431	
B3GNT1	8.6234	8.3677	
DYNLT3	6.9254	7.0679	
CDK5R1	4.0106	3.4092	
CHMP4A	7.6851	8.191	
IPO13	8.2251	8.0679	
SCP2	9.5125	8.4048	
ITFG1	7.6215	8.2796	
RAD9A	5.9389	5.18	
DRAP1	11.8948	12.2812	
SPP1	10.6134	3.687	
HYOU1	9.5228	9.4634	
PCMT1	10.2573	10.4369	
FOS	6.0766	6.0056	
FYN	8.3294	8.7965	
MCOLN1	6.8312	6.3993	
MYC	9.9551	10.0926	
ID2	7.4146	8.191	
POLB	8.1851	8.6817	
CETN3	7.1739	7.0587	
KCNK1	4.3193	4.0815	
AXIN1	6.7563	6.3298	
SMC4	12.0619	12.3354	
RAI14	9.8541	10.071	
SMARCD2	7.9602	7.7306	
DNAJC15	10.3765	10.4282	
MPZL1	8.6138	8.5067	
HOXA10	8.1958	8.1431	
NRAS	10.2298	10.4009	
CASP2	6.0288	5.8017	
EBNA1BP2	11.9097	12.0265	
CTNND1	8.99	9.1203	
TATDN2	6.6429	6.5564	
LRPAP1	9.9649	9.8989	
ZNF131	8.9629	9.2195	
BNIP3L	11.0756	10.8507	
HOOK2	5.3353	5.6724	
ERBB2	7.4785	7.7547	
TBPL1	8.3614	8.2734	
INTS3	8.2013	7.9559	
RAE1	9.2898	8.9726	
CDK1	10.5038	10.3711	
RFNG	10.7377	9.4947	
MICALL1	7.7102	7.7415	
SLC35A1	8.0417	8.4457	
KLHL21	5.8421	5.9597	
NIPSNAP1	8.4822	8.6681	
BCL7B	7.3605	7.6563	
TLE1	6.7493	7.5527	
FZD7	8.8404	9.1402	
TIMELESS	9.9027	9.7842	
COG2	6.5809	6.3472	
DHX29	7.9225	8.159	
MMP2	10.9815	11.3387	
MRPS2	8.7948	9.14	
KCTD5	6.5587	6.652	
TCEA2	8.4258	8.3321	
CNPY3	8.0018	7.9712	
FHL2	12.8622	13.0646	
ADAM10	9.7078	9.7629	
FKBP4	13.6633	13.1476	
CD58	10.3821	9.7846	
KAT6A	8.5314	8.8631	
CDK7	9.6417	9.6257	
KIF5C	4.0075	4.6709	
HMG20B	11.2277	11.4284	
MAP3K4	5.7938	5.3678	
PIN1	11.6836	11.4669	
ZFP36	9.4929	9.5416	
INPP1	7.6754	8.3248	
LAGE3	5.3808	5.6724	
RAC2	6.3672	6.3304	
TNFRSF21	11.6177	12.3388	
HMOX1	10.4515	10.0158	
KIF14	6.457	6.4776	
COL4A1	13.8747	14.0712	
DUSP6	8.861	8.2419	
CYB561	7.8563	7.4608	
EPB41L2	9.3188	9.3238	
GNAI2	10.5145	10.1111	
HTRA1	9.6967	9.5361	
TSTA3	9.0675	8.4457	
WASF3	4.612	4.0528	
DNMT1	11.9764	12.3635	
TSPAN6	7.7926	7.4735	
FBXO21	9.1165	9.2401	
RAB27A	8.163	7.7877	
DDR1	6.1688	5.7292	
PPP2R3C	8.7984	8.1291	
ADRB2	4.3836	3.3207	
LPGAT1	8.7071	8.9356	
DUSP11	10.3642	9.687	
GRB10	8.844	10.0738	
MMP1	5.7763	4.98	
TP53BP2	9.6964	10.1617	
CDKN1A	9.0573	9.2109	
ZW10	8.057	8.5038	
CORO1A	5.6996	5.7279	
TJP1	6.9849	7.3258	
ABCB6	8.1338	8.8822	
XPNPEP1	7.249	7.7793	
MAMLD1	6.0245	5.8555	
MTHFD2	11.7731	12.3699	
DSG2	8.7193	8.724	
PRAF2	10.4477	10.7885	
DNTTIP2	10.3366	10.3274	
SLC27A3	8.0488	8.849	
CD97	10.0838	10.9291	
HTATSF1	11.1401	11.3114	
IL13RA1	8.3026	7.8835	
NCAPD2	9.7788	9.9572	
AGL	5.6603	6.0714	
TMEM109	11.4752	11.7037	
CDC25B	13.1965	13.4273	
ICAM1	4.5039	5.0543	
GATA3	4.3836	3.7672	
NUP93	8.0589	8.4247	
PLA2G15	7.6867	7.4409	
RPA3	8.3719	8.4299	
PIP4K2B	6.5566	6.3276	
TES	11.4791	12.0494	
MYCBP2	7.1927	7.5074	
SPR	6.2127	6.8245	
PGRMC1	10.7739	11.2792	
RELB	6.5276	7.0188	
AARS	10.5486	11.1128	
EPHB2	6.6228	5.9334	
GPC1	8.6877	8.8901	
RPIA	9.0666	8.482	
ELAC2	11.4251	11.4114	
GPR56	7.155	7.5436	
NVL	9.1395	9.7162	
PLSCR1	7.7674	7.7243	
CHEK1	9.8161	9.3771	
CTSL1	13.1443	13.3896	
CTSD	11.8669	12.4202	
ME2	7.9181	7.9871	
ARHGEF2	8.5734	9.5576	
PDGFA	7.9446	8.112	
ILK	11.15	11.2863	
WDR67	8.5944	8.9329	
NFIL3	7.6916	8.159	
RFC2	9.3129	7.8841	
ARL4C	9.4404	10.2743	
TIMM9	10.786	10.6396	
CPNE3	12.4765	12.8577	
ORC1	9.9266	10.7671	
C5	4.5849	5.132	
PARP2	7.9891	7.32	
FASTKD5	7.9523	7.6132	
SCRN1	10.3188	10.5496	
MAN2B1	9.475	9.522	
PTPLAD1	8.173	7.6658	
MSRA	7.4873	6.8044	
NFKBIA	7.6626	8.496	
DCTD	9.0595	9.2872	
SYNE2	5.052	5.9663	
MBNL1	11.6613	11.714	
UBE3C	11.1531	12.0401	
CCDC92	8.9958	9.911	
MYCBP	9.678	9.4724	
CXCL2	4.7704	5.1922	
PTPN1	9.8064	9.8438	
BRP44	11.0732	11.0418	
TIMM22	9.8938	9.8384	
ATF5	10.0414	9.4084	
ECD	7.9797	7.4258	
CIRBP	10.7482	10.029	
NSDHL	10.0031	9.3126	
ADI1	8.2804	5.1782	
NFKBIE	5.0275	7.2081	
ADCK3	4.5504	4.2318	
PRSS23	13.3031	13.379	
CCNH	7.8768	7.7084	
GDPD5	6.2831	6.0595	
P4HA2	9.6046	9.738	
TARBP1	7.6997	7.7494	
ATP6V0B	8.2848	7.955	
RBKS	4.6638	5.1437	
CAPN1	7.4277	5.7007	
KDM3A	5.1791	8.8482	
BID	5.4534	5.7105	
STXBP1	6.721	7.0182	
ITGB5	12.9384	13.1013	
MTF2	8.5962	8.9479	
HLA-DRA	4.095	4.6049	
SLC11A2	6.4848	6.5682	
PDIA5	7.8068	8.1446	
PIK3C2B	5.0437	5.0058	
RAP1GAP	4.7458	5.2197	
SLC25A46	10.6282	10.9053	
CDK19	7.8901	7.1391	
NOLC1	7.4005	8.1763	
CAT	9.7498	10.4654	
KIAA0753	7.438	7.5835	
DUSP14	8.4495	7.338	
KAT6B	6.7236	8.0511	
CHN1	4.9694	7.0469	
HMGA2	6.6963	6.1541	
IGFBP3	13.2252	13.293	
MAPK13	4.9	4.2513	
TRIB1	7.3751	7.0203	
UFM1	10.0539	9.9461	
GNA15	6.3875	6.3185	
TP53BP1	8.3746	8.5373	
FRS2	6.679	6.5755	
IARS2	10.8002	10.9111	
BECN1	9.0971	8.8066	
GATA2	7.7377	7.8177	
KDELR2	9.8563	10.0684	
RALGDS	6.8131	7.0234	
ELAVL1	8.1867	8.0612	
NRIP1	6.7572	7.0188	
CCNB2	12.3405	12.3978	
IFNAR1	7.3302	8.159	
MIF	15.0001	15.0001	
RNPS1	12.5011	12.4044	
DAG1	7.942	7.8174	
SATB1	4.2981	5.0161	
ARID4B	6.9967	6.8475	
IGF2BP2	7.4592	7.8411	
GSTZ1	8.8454	9.2091	
IGF2R	10.4172	10.7506	
SESN1	5.5701	5.1386	
TIPARP	11.1014	11.2655	
CRTAP	8.7133	8.7739	
SPEN	7.9891	8.1618	
GMNN	11.8068	11.5114	
PFKL	8.7576	9.4395	
CYTH1	6.6597	5.9572	
PDHX	8.4934	8.7507	
DENND2D	4.7172	4.6866	
PRCP	9.001	9.3632	
CTTN	6.4901	6.0118	
SMARCA4	7.5582	7.457	
PYGL	8.9823	9.061	
UBR7	8.246	8.4735	
GRB7	8.9567	9.987	
RPA2	9.6709	8.7104	
CD44	13.2946	13.7339	
ERBB3	3.8298	3.8958	
GTF2E2	10.0423	10.5433	
VAV3	5.1612	5.5774	
ABHD6	6.2956	6.5865	
ANXA7	9.3779	9.1532	
MAPKAPK2	10.0792	10.7401	
TXNRD1	12.9067	13.5088	
CAB39	8.1562	8.2428	
FZD1	6.4136	6.6179	
CRYZ	8.1338	8.9831	
TIAM1	5.2843	5.5943	
DNM1L	10.3907	10.5298	
GAA	3.5094	3.852	
DERA	9.4803	8.5663	
SKIV2L	8.7373	9.113	
BLMH	8.2999	8.2513	
PTPRK	10.0593	9.9769	
HERC6	4.4632	4.1079	
RRP1B	7.4277	8.0684	
MKNK1	8.6402	8.2258	
TSPAN3	9.2097	8.8663	
ACOT9	10.0097	10.2157	
PIK3R3	6.1749	5.785	
KEAP1	10.2322	10.5267	
ST3GAL5	7.6393	6.92	
CTNNAL1	9.6967	9.186	
TFDP1	10.1296	10.009	
ABHD4	7.5055	7.2116	
SMC3	8.4069	8.2881	
INPP4B	5.4919	6.1782	
LBR	7.8768	8.2329	
PPIE	10.4508	9.5358	
ZMIZ1	9.6569	10.8426	
PPARG	6.0736	6.7366	
TERF2IP	9.3981	9.9713	
BNIP3	9.8987	10.675	
RPP38	7.2787	8.1502	
BCL2	3.7063	2.4762	
CAST	11.3923	11.8737	
BAG3	10.8477	11.3497	
RBM6	7.9225	8.3718	
CSK	8.4426	8.5306	
